roomType,stars,address,numberOfGuests,primaryHost/smartName,price,firstReviewComments,firstReviewRating
Entire home,4.88,"Las Vegas, Nevada, United States",13,Jason And Misti,,Girls Trip…10 of us and it was more than accommodating!  We loved being able to sit indoors or outdoors.  Floor plan is spread out and just a perfect getaway. Close enough to the strip but far away to relax away from the hustle of the Strip!!!!  We are coming back. Had a small issue and Jason was quick to respond!!! Loved it!!!,5.0
Entire villa,4.63,"Las Vegas, Nevada, United States",16,Andrew,,Highly recommend this place! Everything is a short drive away. The house itself has plenty of room. Used the site for a vacation with 14 adults and 3 kids and had no issues.,5.0
Entire villa,4.59,"Las Vegas, Nevada, United States",16,Amado,,Amazing host and the house was even bigger than what we were expecting. A lot of amenities.,5.0
Room in hotel,,"Las Vegas, Nevada, United States",10,Suiteness,,,
Room in hotel,,"Las Vegas, Nevada, United States",4,Suiteness,,,
Entire serviced apartment,4.93,"Las Vegas, Nevada, United States",8,Christopher,,Christopher was always responsive and his right hand man Edward was great and helpful all weekend.,5.0
Entire home,4.45,"North Las Vegas, Nevada, United States",16,Peter,,"Peter was the nicest host! He reached out with all sorts of info and instructions prior to my checking in, making everything easier. He was also responsive to any question/concern very quickly. The home was as advertised…so spacious. Will book with him again!",5.0
Entire rental unit,4.9,"Las Vegas, Nevada, United States",6,Leron,,It was a great location for me and family! and we had a beautiful view of the city center and can see the Bellagio fountain show 😍 willl definitely book again,5.0
Entire villa,4.9,"Las Vegas, Nevada, United States",16,Joe,,No hassles easy in and out. Great Las Vegas stay !!,5.0
Room in hotel,,"Las Vegas, Nevada, United States",3,Suiteness,,,
Entire condo,4.88,"Las Vegas, Nevada, United States",8,Shaylea,,"Such a great place to stay! Accommodated our whole party of 7, the host was nice and even recommended something’s to do around the area.",5.0
Room in hotel,,"Las Vegas, Nevada, United States",8,Suiteness,,,
Room in boutique hotel,5.0,"Las Vegas, Nevada, United States",8,Phillip,,Excellent location on the strip - right in the middle of the action! The room was clean and modern and the resort had great amenities. Would definitely stay here again!,5.0
Private room in resort,5.0,"Las Vegas, Nevada, United States",14,Theron,,"Great stay! Especially with a group. We had a blast. The kitchen is beautiful, views are amazing, cannot say enough great things about",5.0
Entire villa,4.86,"Las Vegas, Nevada, United States",6,Manager,,Wonderful extend stay rental! Most comfortable beds I’ve ever experienced at an Airbnb. Close to everything.,5.0
Entire serviced apartment,4.89,"Las Vegas, Nevada, United States",8,Christopher,,We enjoyed our stay right on the Vegas strip! It was a comfy stay with the great convenience to all Vegas has to offer without the noise and smell of a casino. Christopher was a kind and generous host. We are happy with our stay!,5.0
Entire serviced apartment,,"Las Vegas, Nevada, United States",8,Francois,,,
Room in hotel,,"Las Vegas, Nevada, United States",6,Suiteness,,,
Entire home,4.75,"Las Vegas, Nevada, United States",16,Monica,,We Enjoyed our Stay!,5.0
Room in hotel,,"Las Vegas, Nevada, United States",8,RoomPicks,,,
Entire condo,4.85,"Las Vegas, Nevada, United States",12,Christopher,,Incredible place with a corner unit that was nicely designed. Pictures don’t do the place justice because it had spectacular views of the city and plenty of space for everyone. Walking distance to the strip with overall an enjoyable time for everyone.,5.0
Entire condo,4.83,"Las Vegas, Nevada, United States",8,Donna,,"Perfect place for a family vacation, exactly as described!",5.0
Entire villa,,"Las Vegas, Nevada, United States",6,Manager,,"The owner scammed us of over $2,500 and refuses to answer. She is now accusing us of breaking things and degrading the house in order to justify her actions. <br/>Avoid at all cost!",1.0
Entire home,4.86,"Las Vegas, Nevada, United States",16,Arthur,,Decent place to stay if you need somewhere that accommodates a large group but not as nice as it seems. We were not able to check in early because the house was being cleaned but arrived to dirty floors. There was popcorn and trash in the movie theater room that had just been swept under the couches which were too close to the tv so when we slid them back it revealed the mess. The host scheduled their pool guy to come clean in the middle of the day while we were trying to hang out in the backyard. The pool and hot tub said they were heated but the heater did not work- we had the heater running constantly during our stay and could not get the pool or hot tub above 70 degrees so they were unusable.,4.0
Entire condo,4.88,"Las Vegas, Nevada, United States",12,Christopher,,"My stay at Christopher's Airbnb was a complete nightmare. The check-in process, promised to be 30-40 minutes, took a frustrating 1.5 hours. The initial disappointment was finding out our reservation, which was supposed to be a 3 bed 3 bath, was actually a 2 bed 2 bath. I reported this to Airbnb, and in an astonishing turn of events, Christopher reacted by evicting my friends from an additional 1 bed 1 bath room he'd provided to compensate for the discrepancy. <br/>This reaction, interpreting my complaint as hostile, was not only unprofessional but also deeply troubling. To make matters worse, Christopher then charged us almost the full price for our stay, despite being well aware of the <br/>accommodation issues. <br/>This experience not only shattered our expectations but also raises concerns about the professionalism and trustworthiness of hosts in the Airbnb community. I strongly advise against booking with this host if you value a hassle-free and fair stay.",1.0
Entire vacation home,,"Las Vegas, Nevada, United States",6,Carlos,,,
Entire home,,"Las Vegas, Nevada, United States",14,Jeremy,,,
Room in hotel,,"Las Vegas, Nevada, United States",8,Suiteness,,,
Private room in resort,5.0,"Las Vegas, Nevada, United States",14,Theron,,"I have stayed all over The Strip and this place is the best yet. The location is unbeatable. The Starbucks, sundry store, bar, and entire *nice* mall downstairs are ideal. The room was completely updated, spotless, and the views were amazing. Our host was very responsive and lovely. This is THE PLACE to stay in Vegas. Our only issue was that our room keys deactivated a lot.",5.0
Entire home,,"Las Vegas, Nevada, United States",6,Karen,,,
Room in hotel,,"Las Vegas, Nevada, United States",4,Suiteness,,,
Entire condo,4.89,"Las Vegas, Nevada, United States",12,Christopher,,"We had a wonderful long weekend staying at Christopher‘s condo. The location is ideal to get anywhere on the strip. We were fortunate to get a flexible check in, and the process was seamless. Christopher is highly responsive and very easy to work with as well as communicate with throughout the stay.  I highly recommend this property! If we return to Vegas, we would certainly try to stay here again.",5.0
Entire home,5.0,"Las Vegas, Nevada, United States",16,Aaron,,"Staying at Aaron’s place was excellent and really made our weekend. Huge, spacious, great for large groups. We had one minor problem with the bathrooms that needed to be solved and Aaron jumped on it right away. A great host.",5.0
Entire rental unit,4.95,"Las Vegas, Nevada, United States",8,Donna,,Good place to take a group of people,5.0
Entire condo,4.81,"Las Vegas, Nevada, United States",8,Christopher,,"2nd time we booked this location. Once again... great spot, great team, easy access, amazing support. Thanks Chris! See you next time we are in town. Cheers!!!",5.0
Entire rental unit,4.85,"Las Vegas, Nevada, United States",8,Donna,,Great place and great host.,5.0
Entire serviced apartment,4.72,"Las Vegas, Nevada, United States",8,Donna,,Very convenient to the strip.  Easy walk to MGM Grand without having to go outside.  Somewhat inconvenienced when valet parking at Signature was full and we had to park at the Grand instead.  We did find some spilled soda in the refrigerator when we arrived but housekeeping came up right away to take care of it.   Space worked out well for our family of 6.,4.0
Room in hotel,,"Las Vegas, Nevada, United States",6,Suiteness,,,
Entire villa,4.81,"Las Vegas, Nevada, United States",14,Elaine,,Great space and location.  The owner lives on the property and is a sweetheart.,5.0
Private room in resort,4.82,"Las Vegas, Nevada, United States",14,Theron,,Beautiful place just as described. It was perfect for our large group.,5.0
Room in hotel,,"Las Vegas, Nevada, United States",4,888,,,
Entire villa,4.62,"Las Vegas, Nevada, United States",6,Manager,,"Great house with lots of space for gathering, relaxing, playing pool, etc.",5.0
Entire home,4.51,"North Las Vegas, Nevada, United States",16,Peter,,Very responsive and accommodating host! Place had lots of amenities and instructions for check-in and check-out were clear.,5.0
Entire home,4.81,"Las Vegas, Nevada, United States",10,Grace,,This home was very nice and comfortable. Grace has put a lot of effort into making it a beautiful house. She had open communication throughout our stay and was kind enough to give us a tour of the home when we arrived.,5.0
Entire home,4.85,"Las Vegas, Nevada, United States",16,The Ivy,,"Great place, everything we needed. Really good location. Host very helpful. Thank you so much",5.0
Entire home,4.79,"Las Vegas, Nevada, United States",16,Hasan,,"Great place to stay, Lots of entertainment within the home and only 10 minutes from the strip.",5.0
Entire condo,,"Las Vegas, Nevada, United States",8,Annie,,Great host! Loved my stay here I will definitely  be back at this place anytime I’m back  in Vegas,5.0
Entire condo,5.0,"Las Vegas, Nevada, United States",12,Christopher,,"2023 F1 Race Weekend could not have been better!  If you are ever in need of a larger unit this is the place to be!  100% better than a hotel.  Short 5 minute walk to Las Vegas Blvd, lighted, safe, no issues!  The Villa was exactly as described!  Christopher was a great host!",5.0
Entire home,4.98,"Henderson, Nevada, United States",10,Jay,,Really great place to stay!!,5.0
Entire home,4.98,"Las Vegas, Nevada, United States",14,Tom,,The house is super spacious.  10-15 minutes away from the strip.  Great location. Perfect for pre groups.  Will boom again next year if available.,5.0
Room in hotel,,"Las Vegas, Nevada, United States",8,Suiteness,,,
Entire villa,5.0,"Las Vegas, Nevada, United States",12,Tim,,Very Comfortable home with plenty of amenities! Tim was an excellent host!,5.0
Entire home,4.95,"North Las Vegas, Nevada, United States",7,Ben,,Great alternative place to stay other than the busy vegas strip when visiting friends and family. Especially if you have a family of 4 plus fur babies.,5.0
Entire condo,4.93,"Las Vegas, Nevada, United States",8,Ellen,,Ellen’s place was fantastic and exactly what my group of 8 needed!!! Thanks again for a great experience and we will most defiantly book again!!,5.0
Entire home,5.0,"Las Vegas, Nevada, United States",16,Louis,,Very nice home. <br/>Excellent communicator,5.0
Room in hotel,,"Las Vegas, Nevada, United States",6,Suiteness,,,
Entire home,5.0,"Las Vegas, Nevada, United States",16,Vegasbnb,,Awesome house for a large group given the number of beds. Our group of 13 guys had no problem getting each person their own double bed or larger.,5.0
Entire home,5.0,"North Las Vegas, Nevada, United States",16,Zohar,,"Zohar was very responsive, the house was clean & beautiful just like the photos. Make sure you plan on staying inside, because although they have a beautiful yard, absolutely no noise or music any time of day. House is huge & has plenty of room.",5.0
